0,USL,United Soccer League,United States
4,2818499,62,goal,398238,321946,51604
4,2818499,71,goal,321946,260797,51604
4,2818499,56,sub,464518,364683,51604
4,2818499,70,sub,364627,343610,38946
4,2818499,70,sub,307879,23496,38946
4,2818499,74,sub,318745,413739,38946
4,2818499,75,sub,464344,357092,51604
4,2818499,86,sub,325368,415703,51604
4,2818499,15,yellow,157017,-1,38946
4,2818499,45,yellow,464518,-1,51604
4,2818499,47,yellow,88269,-1,38946
4,2818499,90,yellow,246251,-1,38946
4,2818499,90,yellowred,246251,-1,38946
3,2818497,2017-03-26,54716,31068,Greater Nevada Field,5691,Victor Rivas,Ian Russell,Logan Pause,4-4-2,4-4-2,268349,271724,59247,493305,216602,190901,308499,417349,349707,382033,497474,367391,226580,245320,248043,295436,9975,158693,244147,330696,375472,111197
4,2818497,31,goal,375472,244147,31068
4,2818497,45,goal,375472,158693,31068
4,2818497,56,sub,308499,299844,54716
4,2818497,62,sub,493305,487170,54716
4,2818497,66,sub,9975,401366,31068
4,2818497,75,sub,111197,323165,31068
4,2818497,76,sub,382033,261731,54716
4,2818497,86,sub,330696,45193,31068
4,2818497,29,yellow,382033,-1,54716
4,2818497,81,yellow,158693,-1,31068
3,2818494,2017-03-26,33414,46823,Phoenix Rising FC Soccer Complex,6890,Ramy Touchan,Frank Yallop,Jason Bent,4-1-4-1,3-5-2 flat,398015,316222,28801,478015,96002,152622,72109,31425,255794,3467,497486,364644,495565,429458,482624,208305,189032,222565,417350,367429,221623,497483
4,2818494,8,goal,497483,221623,46823
4,2818494,62,sub,152622,187149,33414
4,2818494,63,sub,417350,417381,46823
4,2818494,68,sub,96002,364677,33414
4,2818494,70,sub,495565,446657,46823
4,2818494,80,sub,497486,372144,33414
4,2818494,87,sub,497483,354594,46823
4,2818494,65,yellow,316222,-1,33414
4,2818494,82,yellow,372144,-1,33414
4,2818494,89,yellow,446657,-1,46823
3,2818496,2017-03-26,46719,45806,Providence Park,2602,Armando Villarreal,Andrew Gregor,Mike Petke,4-2-3-1,4-2-3-1,495882,495898,336598,273892,189763,198220,454110,189890,381026,354653,369190,494257,407640,417614,216609,186592,354597,417391,446524,217588,415663,212985
4,2818496,11,goal,446524,186592,45806
4,2818496,48,goal,354597,186592,45806
4,2818496,64,goal,454110,-1,46719
4,2818496,63,sub,417391,255747,45806
4,2818496,73,sub,189763,497494,46719
4,2818496,79,sub,381026,372933,46719
4,2818496,85,sub,217588,282929,45806
4,2818496,88,sub,495898,495896,46719
4,2818496,89,sub,212985,495529,45806
4,2818496,45,yellow,354597,-1,45806
4,2818496,58,yellow,495882,-1,46719
3,2818503,2017-03-26,46720,40835,Starfire Sports Stadium,1115,Baboucarr A Jallow,Ezra Hendrickson,Paul Buckle,4-3-3 off.,4-4-2,496852,482625,375498,189533,214520,496853,463777,497347,192399,497573,497574,224961,455981,70323,213312,377112,343564,99856,36764,380916,113388,53964
4,2818503,5,goal,482625,214520,46720
4,2818503,65,goal,53964,213312,40835
4,2818503,83,goal,207242,53964,40835
4,2818503,45,sub,113388,180447,40835
4,2818503,45,sub,70323,207242,40835
4,2818503,50,sub,463777,483047,46720
4,2818503,60,sub,375498,497577,46720
4,2818503,73,sub,214520,426950,46720
4,2818503,90,sub,53964,221765,40835
4,2818503,39,yellow,189533,-1,46720
4,2818503,61,yellow,53964,-1,40835
4,2818503,71,yellow,377112,-1,40835
3,2818502,2017-03-27,51694,52910,H-E-B Park,6030,Luis Guardia,Junior Gonzalez,Darren Powell,4-3-3 off.,4-3-3 off.,429308,417615,357280,214614,259892,157429,429303,369158,369602,271546,240406,374179,228501,213019,170854,74409,261469,197498,224250,429590,111785,78283
4,2818502,15,goal,78283,111785,52910
4,2818502,37,sub,213019,182164,52910
4,2818502,63,sub,224250,489935,52910
4,2818502,70,sub,240406,497355,51694
4,2818502,79,sub,429303,424209,51694
4,2818502,80,sub,429590,232098,52910
4,2818502,83,sub,214614,381188,51694
4,2818502,62,yellow,214614,-1,51694
4,2818502,90,yellow,489935,-1,52910
3,2819250,2017-03-30,51604,46719,Childrens Mercy Victory Field,572,Nima Saghafi,Nikola Popovic,Andrew Gregor,4-3-3 off.,4-2-3-1,135510,260797,464518,364683,464344,325368,415703,384129,282199,189018,482618,495882,495898,336598,273892,189763,198220,372933,454110,189890,354653,381026
4,2819250,15,goal,325368,415703,51604
4,2819250,45,sub,282199,248109,51604
4,2819250,61,sub,364683,491828,51604
4,2819250,65,sub,189018,364645,51604
4,2819250,76,sub,381026,421923,46719
4,2819250,83,sub,273892,285948,46719
4,2819250,85,sub,372933,495896,46719
4,2819250,22,yellow,336598,-1,46719
4,2819250,29,yellow,364683,-1,51604
4,2819250,54,yellow,325368,-1,51604
4,2819250,58,yellow,415703,-1,51604
4,2819250,73,yellow,354653,-1,46719
3,2818560,2017-03-31,51773,46316,Orlando City Stadium,2741,Marcos de Oliveira,Anthony Pulis,James O'Connor,4-4-2 double 6,4-2-3-1,417625,288431,493278,390966,13594,174639,417390,354886,336166,99852,315761,453700,315060,367420,152510,234049,359198,125697,392490,486449,182660,429271
4,2818560,11,goal,182660,152510,46316
4,2818560,42,own goal,315060,-1,51773
4,2818560,57,goal,152510,486449,46316
4,2818560,76,goal,429278,364643,46316
4,2818560,28,sub,182660,429278,46316
4,2818560,45,sub,417390,487166,51773
4,2818560,64,sub,486449,364643,46316
4,2818560,70,sub,125697,138164,46316
4,2818560,81,sub,174639,315260,51773
4,2818560,81,sub,390966,491923,51773
4,2818560,58,yellow,174639,-1,51773
4,2818560,90,yellow,288431,-1,51773
3,2818561,2017-04-01,51762,3372,Goodman Stadium,3102,Jorge Ramirez,Brendan Burke,Bob Lilley,4-2-3-1,4-4-1-1,485428,465105,271662,389253,79121,482653,39404,468125,221619,46472,482646,253761,94715,430373,438136,367424,488393,378870,212235,318576,436288,253775
4,2818561,9,goal,253775,318576,3372
4,2818561,34,goal,94715,378870,3372
4,2818561,45,goal,46472,468125,51762
4,2818561,72,goal,329975,329975,51762
4,2818561,88,goal,269005,482661,3372
4,2818561,62,sub,485428,329975,51762
4,2818561,62,sub,468125,408051,51762
4,2818561,65,sub,253775,269005,3372
4,2818561,76,sub,367424,247252,3372
4,2818561,86,sub,318576,482661,3372
3,2818564,2017-04-01,39815,16931,MSU Soccer Park at Pittser Field,806,Henrik Karlsson,John Wolyniec,Leigh Cowlishaw,4-4-2,4-3-3 off.,375564,417388,485529,375561,429455,220574,253779,312901,170465,354664,482662,220333,424196,259570,159058,261691,367422,265464,367423,424205,425306,498923
4,2818564,69,goal,220574,-1,39815
4,2818564,64,sub,265464,319009,16931
4,2818564,64,sub,424205,498920,16931
4,2818564,66,sub,354664,455564,39815
4,2818564,73,sub,220574,358855,39815
4,2818564,81,sub,424196,228753,16931
4,2818564,89,sub,312901,160462,39815
4,2818564,41,yellow,170465,-1,39815
4,2818564,48,yellow,367423,-1,16931
4,2818564,77,yellow,424196,-1,16931
3,2826307,2017-04-01,4290,51772,Highmark Stadium,2586,Guido Gonzalez Jr,Dave Brandt,Alan Koch,4-4-2,4-2-3-1,368383,125692,174923,115059,417394,47296,479715,367398,173487,336175,417629,222628,265678,212975,318541,131333,354706,210368,308501,213025,43012,141222
4,2826307,55,goal,43012,141222,51772
4,2826307,36,sub,212975,216928,51772
4,2826307,63,sub,417629,475373,4290
4,2826307,63,sub,336175,228819,4290
4,2826307,79,sub,354706,349133,51772
4,2826307,89,sub,141222,141216,51772
4,2826307,32,yellow,125692,-1,4290
4,2826307,42,yellowred,125692,-1,4290
4,2826307,45,yellow,354706,-1,51772
4,2826307,85,yellow,417394,-1,4290
4,2826307,85,yellow,349133,-1,51772
3,2818565,2017-04-02,45806,33414,Rio Tinto Stadium,1771,Michael Radchuk,Mike Petke,Frank Yallop,4-2-3-1,4-1-4-1,407640,417614,216609,186592,354597,417391,446524,217588,415663,212985,212803,398015,316222,28801,9217,478015,273899,72109,31425,372144,255794,3467
4,2818565,45,goal,212985,417391,45806
4,2818565,76,goal,189758,415663,45806
4,2818565,42,sub,273899,146544,33414
4,2818565,52,sub,255794,478166,33414
4,2818565,60,sub,417391,189758,45806
4,2818565,78,sub,478015,364677,33414
4,2818565,84,sub,186592,482617,45806
