0,MLS1-2007,Major League Soccer,United States
1,813,Columbus Crew SC,MLS1-2007,57
2,39047,Bill Gaudette,1981-09-14,Hummelstown Pennsylvania,United States,188,Puerto Rico,United States,GK,515,18,113000
2,39273,Will Hesmer,1981-11-23,Wilson North Carolina,United States,188,United States,N/A,GK,123,1,-1
2,39455,Marc Burch,1984-05-07,Cincinnati Ohio,United States,188,United States,N/A,LB,56089,-1,405000
2,28087,Marcos González,1980-06-09,Rio de Janeiro,Brazil,190,Chile,Brazil,CB,515,-1,270000
2,39057,Tim Ward,1987-02-28,Waukesha Wisconsin,United States,183,United States,N/A,CB,515,-1,180000
2,13731,Gino Padula,1976-07-11,Lanús,Argentina,175,Argentina,Italy,LB,123,-1,-1
2,39056,Jed Zayner,1984-12-13,Valparaiso Indiana,United States,180,United States,N/A,LB,123,-1,-1
2,39053,Rusty Pierce,1979-07-24,Woodlands Texas,United States,178,United States,N/A,CB,123,4,-1
2,51352,Robbie Rogers,1987-05-12,Rancho Palos Verdes Kalifornien,United States,178,United States,N/A,LB,123,19,-1
2,137342,Andrew Peterson,1984-12-02,Edina Minnesota,United States,178,United States,N/A,D,75,-1,-1
2,59469,Ryan Junge,1984-09-07,Omaha Nebraska,United States,185,United States,N/A,CB,123,27,-1
2,26854,Danny Szetela,1987-06-17,Passaic New Jersey,United States,181,United States,Poland,CM,4835,17,203000
2,71090,Kevin Burns,1985-03-26,Indianapolis Indiana,United States,185,United States,N/A,RM,515,17,113000
2,19803,Ricardo Guará,1984-03-01,Guarapuava,Brazil,173,Brazil,N/A,AM,515,-1,68000
2,90202,Cory Elenio,1986-08-14,Ann Arbor Michigan,United States,185,United States,N/A,DM,515,-1,45000
2,39051,Brandon Moss,1984-05-12,Albuquerque New Mexiko,United States,185,United States,N/A,LM,123,-1,-1
2,44755,Stefani Miglioranzi,1977-09-20,Poços de Caldas,Brazil,185,Brazil,Italy,DM,123,15,-1
2,38928,Steven Lenhart,1986-08-28,Jacksonville Florida,United States,188,United States,N/A,CF,123,-1,-1
2,39896,Pat Noonan,1980-08-02,Ballwin Missouri,United States,183,United States,N/A,CF,123,-1,-1
2,3414,Guillermo Barros Schelotto,1973-05-04,La Plata,Argentina,171,Argentina,N/A,CF,123,7,-1
2,39848,Alejandro Moreno,1979-07-08,Barquisimeto,Venezuela,175,Venezuela,N/A,CF,123,10,-1
2,35374,Andy Herrón,1978-03-02,Puerto Limón,Costa Rica,175,Costa Rica,N/A,CF,123,26,-1
2,51429,Kenny Schoeni,1986-01-20,N/A,N/A,190,United States,Switzerland,GK,123,-1,-1
2,25691,Andy Gruenebaum,1982-12-30,Overland Park Kansas,United States,185,United States,Israel,GK,123,30,-1
2,26841,Chad Marshall,1984-08-22,Riverside California,United States,190,United States,N/A,CB,9636,14,360000
2,59460,Brad Evans,1985-04-20,Phoenix Arizona,United States,185,United States,N/A,CB,75,3,270000
2,39391,Danny ORourke,1983-05-31,Columbus Ohio,United States,183,United States,N/A,CB,515,5,90000
2,70417,Andy Iro,1984-11-26,Liverpool,England,196,England,N/A,CB,123,-1,-1
2,72,Frankie Hejduk,1974-08-05,La Mesa California,United States,174,United States,Croatia,RB,123,2,-1
2,26845,Duncan Oughton,1977-06-14,Karori,New Zealand,175,New Zealand,N/A,D,123,8,-1
2,16738,Ezra Hendrickson,1972-01-16,Layou,St Vincent & Grenadinen,190,St Vincent & Grenadinen,N/A,RB,123,23,-1
2,59490,Andrew Peterson,1984-12-02,Edina Minnesota,United States,178,United States,N/A,D,123,13,-1
2,27655,Joseph Ngwenya,1981-03-30,Plumtree,Zimbabwe,185,Zimbabwe,N/A,AM,515,10,203000
2,36764,Adam Moffat,1986-05-15,Glasgow,Scotland,183,Scotland,N/A,DM,40835,22,135000
2,81833,Emmanuel Ekpo,1987-12-20,Ekori,Nigeria,187,Nigeria,N/A,CM,75,-1,68000
2,43480,George Josten,1986-05-12,Idaho Falls Idaho,United States,183,United States,N/A,M,515,25,68000
2,39404,Brian Carroll,1981-07-20,Springfield Virginia,United States,178,United States,N/A,DM,123,-1,-1
2,39469,Ned Grabavoy,1983-07-01,Joliet Illinois,United States,170,United States,N/A,LM,123,11,-1
2,39049,Kei Kamara,1984-09-01,Kenema,Sierra Leone,188,Sierra Leone,United States,CF,6321,16,720000
2,39355,Nicolás Hernández,1979-05-04,N/A,N/A,176,Argentina,N/A,ST,123,-1,-1
2,1641,Jacob Thomas,1977-02-14,Austin Texas,United States,N,United States,N/A,RW,123,-1,-1
2,39046,Jason Garey,1984-07-19,Baton Rouge Louisiana,United States,186,United States,N/A,CF,123,9,-1
2,30597,Eddie Gaven,1986-10-25,Hamilton Township New Jersey,United States,183,United States,N/A,RW,123,12,-1
1,9168,Houston Dynamo,MLS1-2007,51
2,3563,Tony Caig,1974-04-11,Cleator Moor,England,183,England,N/A,GK,123,-1,-1
2,39852,Pat Onstad,1968-01-13,Vancouver,Canada,193,Canada,N/A,GK,123,18,-1
2,39400,Bobby Boswell,1983-03-15,Austin Texas,United States,188,United States,N/A,CB,75,-1,360000
2,59578,Erik Ustruck,1985-01-04,St Louis Missouri,United States,178,Guam,United States,RB,515,6,68000
2,39843,Kevin Goldthwaite,1982-12-09,Sacramento Kalifornien,United States,185,United States,N/A,CB,123,3,-1
2,39841,Ryan Cochrane,1983-08-08,Portland Oregon,United States,185,United States,N/A,CB,123,5,-1
2,39850,Brian Mullan,1978-04-23,Mineola New York,United States,173,United States,N/A,RB,123,9,-1
2,39837,Wade Barrett,1976-06-23,Virginia Beach Virginia,United States,173,United States,N/A,LB,123,24,-1
2,69654,Stephen Wondolowski,1985-08-13,Danville California,United States,180,United States,Poland,CB,123,23,-1
2,39840,Ricardo Clark,1983-02-10,Atlanta Georgia,United States,178,United States,N/A,CM,813,13,360000
2,42219,Johnny Alcaraz,1985-03-11,N/A,N/A,-1,United States,N/A,M,16948,3,-1
2,39842,Brad Davis,1981-11-08,Saint Charles Missouri,United States,180,United States,N/A,LM,123,11,-1
2,59540,John Michael Hayden,1984-04-27,Louisville Kentucky,United States,175,United States,N/A,M,123,19,-1
2,59539,Nick Hatzke,1983-10-16,San Jose Kalifornien,United States,175,United States,N/A,M,515,21,-1
2,39856,Chris Wondolowski,1983-01-28,Danville Kalifornien,United States,185,United States,Poland,CF,218,7,720000
2,39884,Kyle Brown,1983-08-10,Southlake Texas,United States,180,United States,N/A,CF,123,-1,-1
2,39848,Alejandro Moreno,1979-07-08,Barquisimeto,Venezuela,175,Venezuela,N/A,CF,123,15,-1
2,39275,Nate Jaqua,1981-10-28,Eugene Oregon,United States,191,United States,N/A,CF,123,27,-1
2,30607,Zach Wells,1981-02-26,Costa Mesa California,United States,187,United States,N/A,GK,123,1,-1
