0,MLS1,Major League Soccer,United States
1,218,San Jose Earthquakes,MLS1,35
2,6109,Joe Cannon,1975-01-01,Sun Valley Idaho,United States,188,United States,N/A,GK,123,-1,-1
2,27617,Ramiro Corrales,1977-03-12,Los Angeles Kalifornien,United States,183,United States,Mexico,LB,123,-1,-1
2,39837,Wade Barrett,1976-06-23,Virginia Beach Virginia,United States,173,United States,N/A,LB,123,-1,-1
2,142384,Troy Dayak,1971-01-21,Walnut Creek California,United States,180,United States,N/A,CB,123,-1,-1
2,138400,Ian Russell,1975-08-30,Seattle Washington,United States,178,United States,N/A,M,123,-1,-1
2,167048,Dario Brose,1970-01-27,New York City New York,United States,N,United States,N/A,M,123,-1,-1
2,68,Landon Donovan,1982-03-04,Ontario California,United States,173,United States,Canada,SS,4941,-1,-1
2,26828,Jimmy Conrad,1977-02-12,Arcadia Kalifornien,United States,188,United States,N/A,CB,123,-1,-1
2,39482,Richard Mulrooney,1976-11-03,Memphis Tennessee,United States,175,United States,N/A,RB,123,-1,-1
2,30591,Jeff Agoos,1968-05-02,Genf,Switzerland,178,United States,Switzerland,LB,123,-1,-1
2,38214,Dwayne de Rosario,1978-05-15,Scarborough Ontario,Canada,180,Canada,Guyana,AM,123,-1,-1
2,168498,Ronnie Ekelund,1972-08-21,Glostrup,Denmark,179,Denmark,N/A,M,123,-1,-1
2,40650,Ariel Graziani,1971-06-07,N/A,N/A,182,Ecuador,Argentina,CF,123,-1,-1
1,8816,Dallas Burn,MLS1,30
2,26838,Matt Jordan,1975-10-13,Aurora Colorado,United States,188,United States,N/A,GK,123,-1,-1
2,39490,Bobby Rhine †,1976-04-18,St Louis Missouri,United States,178,United States,N/A,RB,4023,-1,-1
2,142409,Ryan Suarez,1977-07-28,Sacramento Kalifornien,United States,-1,United States,N/A,CB,123,-1,-1
2,27728,Chad Deering,1970-09-02,Garland Texas,United States,N,United States,N/A,DM,123,-1,-1
2,250760,Jorge Rodríguez,1971-05-20,San Alejo,El Salvador,175,El Salvador,N/A,M,123,-1,-1
2,39420,Jason Kreis,1972-12-29,Omaha Nebraska,United States,178,United States,N/A,RW,123,-1,-1
2,150791,Hamisi Amani-Dove,1974-03-28,New York New York,United States,180,United States,N/A,ST,123,-1,-1
2,39401,Paul Broome,1976-06-06,N/A,N/A,-1,United States,N/A,D,123,-1,-1
2,68086,Tenywa Bonseu,1976-10-28,Kampala,Uganda,177,Uganda,N/A,CB,75,-1,-1
2,176752,Steve Morrow,1970-07-02,Carrickfergus,Northern Ireland,180,Northern Ireland,N/A,RB,123,-1,-1
2,143028,Antonio Martinez,1977-07-09,Jalisco,Mexico,170,Mexico,N/A,M,123,-1,-1
2,38773,Eddie Johnson,1984-03-31,Bunnell Florida,United States,183,United States,N/A,CF,123,-1,-1
2,39838,Ronald Cerritos,1975-01-03,San Salvador,El Salvador,175,El Salvador,N/A,CF,123,-1,-1
2,259035,Richard Farrer,1971-04-09,Johannesburg Gauteng,South Africa,183,South Africa,United States,ST,123,-1,-1
1,1061,Los Angeles Galaxy,MLS1,27
2,39899,Matt Reis,1975-03-28,Atlanta Georgia,United States,191,United States,N/A,GK,123,-1,-1
2,37219,Danny Califf,1980-03-17,Montclair California,United States,182,United States,N/A,CB,123,-1,-1
2,39478,Tyrone Marshall,1974-11-12,Kingston,Jamaica,188,Jamaica,United States,CB,123,-1,-1
2,91919,Alexi Lalas,1970-07-01,Birmingham Michigan,United States,191,United States,Greece,CB,123,-1,-1
2,26831,Simon Elliott,1974-06-10,Wellington,New Zealand,183,New Zealand,N/A,DM,123,-1,-1
2,222493,Mauricio Cienfuegos,1968-02-12,San Salvador,El Salvador,168,El Salvador,N/A,AM,123,-1,-1
2,3486,Cobi Jones,1970-06-16,Detroit Michigan,United States,N,United States,N/A,RW,123,-1,-1
2,16738,Ezra Hendrickson,1972-01-16,Layou,St Vincent & Grenadinen,190,St Vincent & Grenadinen,N/A,RB,123,-1,-1
2,39451,Chris Albright,1979-01-14,Philadelphia Pennsylvania,United States,185,United States,N/A,RB,123,-1,-1
2,39850,Brian Mullan,1978-04-23,Mineola New York,United States,173,United States,N/A,RB,123,-1,-1
2,236709,Adam Frye,1974-02-15,Alamagordo New Mexico,United States,173,United States,N/A,D,123,-1,-1
2,39301,Sasha Victorine,1978-02-03,Santa Ana Kalifornien,United States,188,United States,N/A,CM,123,-1,-1
2,44747,Gavin Glinton,1979-03-01,Grand Turk,Turks- and Caicosinseln,180,Turks- and Caicosinseln,United States,CF,123,-1,-1
2,135742,Carlos Ruiz,1948-06-07,Bilbao,Spain,-1,Spain,N/A,LW,123,-1,-1
1,623,MetroStars,MLS1,26
2,4267,Tim Howard,1979-03-06,North Brunswick New Jersey,United States,191,United States,Hungary,GK,1247,-1,900000
2,30930,Orlando Pérez,1977-07-12,Pomona Kalifornien,United States,178,Puerto Rico,United States,CB,515,-1,-1
2,97081,Joseph Addo,1971-09-12,Accra,Ghana,N,Ghana,N/A,CB,123,-1,-1
2,39842,Brad Davis,1981-11-08,Saint Charles Missouri,United States,180,United States,N/A,LM,123,-1,-1
2,59730,Petter Villegas,1975-11-15,Esmaraldas,Ecuador,170,Puerto Rico,Ecuador,M,123,-1,-1
2,102007,Tab Ramos,1966-09-21,Montevideo,Uruguay,178,United States,N/A,CM,123,-1,-1
2,222270,Rodrigo Faria,1977-02-24,Rio de Janeiro,Brazil,185,Brazil,N/A,CF,123,-1,-1
2,9891,Mike Petke,1976-01-30,Bohemia New York,United States,187,United States,N/A,CB,123,-1,-1
2,39388,Steve Jolley,1975-10-15,Virginia Beach Virginia,United States,185,United States,N/A,RB,123,-1,-1
2,324056,Sam Forko,1978-09-02,N/A,N/A,-1,Liberia,N/A,D,123,-1,-1
2,39891,Daniel Hernández,1976-07-23,Tyler Texas,United States,180,United States,Mexico,DM,123,-1,-1
2,15644,Clint Mathis,1976-11-25,Conyers Georgia,United States,177,United States,N/A,AM,123,-1,-1
2,3848,Diego Serna,1973-02-10,Medellín,Colombia,183,Colombia,N/A,ST,46373,-1,-1
1,1247,Colorado Rapids,MLS1,26
2,250743,David Kramer,1972-08-01,Cupertino California,United States,191,United States,N/A,GK,123,-1,-1
2,26832,Robin Fraser,1966-12-17,Kingston,Jamaica,186,United States,Jamaica,CB,123,-1,-1
