0,MLS1-2006,Major League Soccer,United States
1,2440,D.C. United,MLS1-2006,55
2,39434,Nick Rimando,1979-06-17,Montclair Kalifornien,United States,178,United States,Philippines,GK,6643,18,270000
2,39429,Jay Nolly,1982-01-02,Orlando Florida,United States,191,United States,N/A,GK,515,-1,113000
2,39408,Facundo Erpen,1983-05-19,Concepción del Uruguay,Argentina,183,Argentina,N/A,CB,13357,5,720000
2,39400,Bobby Boswell,1983-03-15,Austin Texas,United States,188,United States,N/A,CB,75,-1,360000
2,39406,Stephen DeRoux,1983-12-13,Saint Mary,Jamaica,175,Jamaica,N/A,LB,515,31,45000
2,39436,David Stokes,1982-05-28,Dumfries,United States,190,United States,N/A,CB,123,-1,-1
2,39427,Bryan Namoff,1979-05-28,Carson City Nevada,United States,178,United States,N/A,RB,123,26,-1
2,43133,Fred,1979-08-18,Belo Horizonte,Brazil,173,Brazil,N/A,CM,515,-1,135000
2,8518,Freddy Adu,1989-06-02,Tema,Ghana,170,United States,Ghana,AM,515,9,90000
2,39403,Jeff Carroll,1984-01-08,Alexandria Virginia,United States,178,United States,N/A,M,515,-1,-1
2,39407,Rod Dyachenko,1983-09-22,Georgievsk Stavropol Region,UdSSR,184,Russia,United States,AM,36046,-1,-1
2,38774,Ben Olsen,1977-05-03,Harrisburg Pennsylvania,United States,174,United States,N/A,RM,123,14,-1
2,39414,Joshua Gros,1982-06-25,Mechanicsburg Pennsylvania,United States,183,United States,N/A,RM,123,17,-1
2,1457,Dema Kovalenko,1977-08-28,Kiew,UdSSR,N,United States,Ukraine,DM,123,21,-1
2,44731,Shawn Kuykendall †,1982-02-21,Fairfax Virginia,United States,180,United States,N/A,M,4023,28,-1
2,59505,Nicholas Addlery,1981-12-07,Kingston,Jamaica,185,Jamaica,N/A,CF,123,-1,-1
2,39410,Lucio Filomeno,1980-05-08,Capital Federal,Argentina,181,Argentina,Italy,SS,123,7,-1
2,39422,Devon McTavish,1984-08-08,Winchester Virginia,United States,183,United States,N/A,RW,123,18,-1
2,39428,Matt Nickell,1983-07-11,Waukee Iowa,United States,180,United States,N/A,ST,123,29,-1
2,142285,Robert Ssejjemba,1980-12-05,Kampala,Uganda,-1,Uganda,N/A,ST,123,-1,-1
