0,MLS1,Major League Soccer,United States
1,1061,Los Angeles Galaxy,MLS1,59
2,32414,Josh Saunders,1981-03-02,Grants Pass Oregon,United States,193,Puerto Rico,United States,GK,75,12,90000
2,42337,Chris Sharpe,1981-09-21,N/A,N/A,188,Australia,N/A,GK,123,-1,-1
2,105997,A J DeLaGarza,1987-11-04,Bryans Road Maryland,United States,175,Guam,United States,CB,9168,20,675000
2,73114,Sean Franklin,1985-03-21,Panorama City Kalifornien,United States,178,United States,N/A,RB,2440,28,495000
2,105990,Yohance Marshall,1986-01-22,Port of Spain,Trinidad and Tobago,188,Trinidad and Tobago,N/A,CB,9159,5,90000
2,2709,Gregg Berhalter,1973-08-01,Englewood New Jersey,United States,186,United States,Ireland,CB,123,16,-1
2,125699,Michael Stephens,1989-04-03,Hinsdale Illinois,United States,175,United States,N/A,CM,75,26,248000
2,73119,Bryan Jordan,1985-09-13,Pasadena Kalifornien,United States,N,United States,N/A,LM,515,27,68000
2,26864,Chris Klein,1976-01-04,St Louis Missouri,United States,185,United States,Germany,RM,123,7,-1
2,3139,David Beckham,1975-05-02,London,England,183,England,N/A,RM,123,23,-1
2,26825,Edson Buddle,1981-05-21,New Rochelle New York,United States,185,United States,Jamaica,CF,515,14,225000
2,105976,Tristan Bowen,1991-01-31,Van Nuys Kalifornien,United States,180,United States,N/A,RW,515,17,68000
2,68,Landon Donovan,1982-03-04,Ontario California,United States,173,United States,Canada,SS,4941,10,-1
2,15544,Donovan Ricketts,1977-06-07,Montego Bay,Jamaica,193,Jamaica,N/A,GK,24260,1,68000
2,99690,Omar González,1988-10-11,Dallas Texas,United States,196,United States,Mexico,CB,4035,4,2250000
2,137148,Leonardo,1988-02-05,São Paulo,Brazil,187,Brazil,N/A,CB,9168,22,518000
2,59621,Alex Cazumba,1988-06-30,Amélia Rodrigues,Brazil,183,Brazil,N/A,LB,28707,88,270000
2,38264,Todd Dunivant,1980-12-26,Wheat Ridge Colorado,United States,183,United States,N/A,LB,123,2,-1
2,85363,Juninho,1989-08-01,São José dos Campos,Brazil,173,Brazil,N/A,CM,13353,19,855000
2,35840,Chris Birchall,1984-05-05,Stafford,England,175,Trinidad and Tobago,England,RM,4285,11,180000
2,3484,Eddie Lewis,1974-05-17,Cerritos Kalifornien,United States,178,United States,N/A,LM,123,6,-1
2,1457,Dema Kovalenko,1977-08-28,Kiew,UdSSR,N,United States,Ukraine,DM,123,8,-1
2,15644,Clint Mathis,1976-11-25,Conyers Georgia,United States,177,United States,N/A,AM,123,84,-1
2,39468,Alan Gordon,1981-10-16,Long Beach California,United States,192,United States,N/A,CF,75,21,135000
2,3474,Jovan Kirovski,1976-03-18,Escondido Kalifornien,United States,180,United States,Macedonia,RW,123,9,-1
2,30602,Mike Magee,1984-09-02,Chicago Illinois,United States,176,United States,Ireland,CF,123,18,-1
1,6643,Real Salt Lake City,MLS1,56
2,119722,Tim Melia,1986-05-15,Great River New York,United States,185,United States,N/A,GK,4284,-1,900000
2,39434,Nick Rimando,1979-06-17,Montclair Kalifornien,United States,178,United States,Philippines,GK,6643,18,270000
2,54927,Tony Beltran,1987-10-11,Claremont California,United States,173,United States,N/A,RB,6643,2,540000
2,26859,Chris Wingert,1982-06-16,Babylon New York,United States,178,United States,N/A,LB,75,17,248000
2,105978,Raphael Cox,1986-07-07,Tacoma Washington,United States,168,United States,N/A,LB,515,23,68000
2,90569,Jámison Olave,1981-04-21,Medellín,Colombia,191,Colombia,United States,CB,123,4,-1
2,38215,Will Johnson,1987-01-21,Toronto Ontario,Canada,178,Canada,England,CM,45604,8,675000
2,131177,Luis Gil,1993-11-14,Garden Grove California,United States,173,United States,Mexico,AM,1247,21,450000
2,67811,Nelson González,1988-09-22,Buenos Aires,Argentina,167,Argentina,N/A,DM,46663,22,225000
2,105972,Jean-Marc Alexandre,1986-08-24,Verrettes,Haiti,180,Haiti,United States,DM,58893,12,90000
2,21466,Rachid El Khalifi,1979-06-16,Rotterdam,Netherlands,180,Netherlands,Morocco,M,123,-1,-1
2,15528,Andy Williams,1977-09-23,Toronto,Canada,173,Jamaica,Canada,AM,123,77,-1
2,59528,Edgar Espíndola,1985-05-04,Merlo,Argentina,175,Argentina,N/A,CF,515,16,450000
2,27167,Robbie Findley,1985-08-04,Phoenix Arizona,United States,175,United States,Trinidad and Tobago,CF,51786,10,158000
2,35378,Álvaro Saborío,1982-03-25,San Carlos,Costa Rica,183,Costa Rica,N/A,CF,18659,15,-1
2,51424,Chris Seitz,1987-03-12,San Luis Obispo California,United States,193,United States,N/A,GK,9168,-1,450000
2,51444,Kyle Reynish,1983-11-03,Valencia California,United States,191,United States,N/A,GK,75,24,180000
2,145502,Chris Schuler,1987-09-06,St Louis Missouri,United States,193,United States,N/A,CB,75,28,360000
2,73369,Rauwshan McKenzie,1986-11-19,Hoffman Estates Illinois,United States,185,United States,N/A,CB,51786,30,113000
2,26411,Robbie Russell,1979-07-16,Accra,Ghana,188,United States,Ghana,RB,123,3,-1
