0,MLS1,Major League Soccer,United States
1,432,Chicago Fire,MLS1,53
2,16728,Zach Thornton,1973-10-10,Edgewood Maryland,United States,191,United States,N/A,GK,123,18,-1
2,206710,Henry Ring,1977-03-16,Franklin Tennessee,United States,191,United States,N/A,GK,123,13,-1
2,39263,CJ Brown,1975-06-15,Eugene Oregon,United States,183,United States,N/A,CB,123,2,-1
2,39267,Jim Curtin,1979-06-23,Oreland Pennsylvania,United States,193,United States,N/A,CB,123,5,-1
2,142412,Evan Whitfield,1977-06-23,Phoenix Arizona,United States,180,United States,N/A,D,123,3,-1
2,39285,Logan Pause,1981-08-22,Hillsborough North Carolina,United States,178,United States,N/A,DM,123,12,-1
2,39477,Jesse Marsch,1973-11-08,Racine Wisconsin,United States,180,United States,N/A,RM,123,15,-1
2,39264,Craig Capano,1985-07-07,N/A,N/A,170,United States,N/A,M,75,19,-1
2,222268,Jonathan Bolaños,1978-04-22,San José,Costa Rica,178,Costa Rica,N/A,M,75,22,-1
2,15504,Damani Ralph,1980-11-06,Kingston,Jamaica,184,Jamaica,N/A,CF,123,8,-1
2,39275,Nate Jaqua,1981-10-28,Eugene Oregon,United States,191,United States,N/A,CF,123,11,-1
2,222270,Rodrigo Faria,1977-02-24,Rio de Janeiro,Brazil,185,Brazil,N/A,CF,123,22,-1
2,222283,Curtis Spiteri,1981-03-15,N/A,N/A,185,United States,N/A,GK,123,1,-1
2,20584,DaMarcus Beasley,1982-05-24,Fort Wayne Indiana,United States,173,United States,N/A,LB,9168,7,315000
2,15829,Carlos Bocanegra,1979-05-25,Upland Kalifornien,United States,183,United States,Mexico,CB,123,4,-1
2,30930,Orlando Pérez,1977-07-12,Pomona Kalifornien,United States,178,Puerto Rico,United States,CB,515,20,-1
2,39844,Kelly Gray,1981-04-07,Palo Alto Kalifornien,United States,188,United States,Russia,DM,123,6,-1
2,39261,Chris Armas,1972-08-27,Brentwood New York,United States,171,United States,Puerto Rico,DM,123,14,-1
2,15528,Andy Williams,1977-09-23,Toronto,Canada,173,Jamaica,Canada,AM,123,16,-1
2,39277,Justin Mapp,1984-10-18,Brandon Mississippi,United States,178,United States,N/A,RM,123,21,-1
2,222271,Ryan Futagaki,1980-01-17,Huntington Beach Kalifornien,United States,170,United States,N/A,M,123,24,-1
2,3482,Ante Razov,1974-03-02,Whittier California,United States,186,United States,Croatia,CF,123,9,-1
2,39650,Dipsy Selolwane,1978-01-27,Gaborone,Botsuana,183,Botsuana,South Africa,CF,123,17,-1
1,218,San Jose Earthquakes,MLS1,51
2,32414,Josh Saunders,1981-03-02,Grants Pass Oregon,United States,193,Puerto Rico,United States,GK,75,-1,90000
2,39852,Pat Onstad,1968-01-13,Vancouver,Canada,193,Canada,N/A,GK,123,18,-1
2,27617,Ramiro Corrales,1977-03-12,Los Angeles Kalifornien,United States,183,United States,Mexico,LB,123,5,-1
2,39850,Brian Mullan,1978-04-23,Mineola New York,United States,173,United States,N/A,RB,123,9,-1
2,39855,Craig Waibel,1975-08-21,Portland Oregon,United States,188,United States,N/A,CB,123,16,-1
2,142384,Troy Dayak,1971-01-21,Walnut Creek California,United States,180,United States,N/A,CB,123,19,-1
2,38214,Dwayne de Rosario,1978-05-15,Scarborough Ontario,Canada,180,Canada,Guyana,AM,123,14,-1
2,168498,Ronnie Ekelund,1972-08-21,Glostrup,Denmark,179,Denmark,N/A,M,123,6,-1
2,39452,Arturo Álvarez,1985-06-28,Houston Texas,United States,175,El Salvador,United States,LW,9168,26,540000
2,39438,Jamil Walker,1981-04-21,Rochester New York,United States,180,United States,N/A,CF,123,13,-1
2,26227,Brian Ching,1978-05-24,Haleiwa Hawaii,United States,185,United States,N/A,CF,123,25,-1
2,39383,Jon Conway,1977-05-06,Media Pennsylvania,United States,198,United States,N/A,GK,123,1,-1
2,39853,Eddie Robinson,1978-06-19,Orlando Florida,United States,185,United States,N/A,CB,123,2,-1
2,39482,Richard Mulrooney,1976-11-03,Memphis Tennessee,United States,175,United States,N/A,RB,123,8,-1
2,30591,Jeff Agoos,1968-05-02,Genf,Switzerland,178,United States,Switzerland,LB,123,12,-1
2,38264,Todd Dunivant,1980-12-26,Wheat Ridge Colorado,United States,183,United States,N/A,LB,123,17,-1
2,26839,Manny Lagos,1971-06-11,St Paul Minnesota,United States,183,United States,Spain,M,123,11,-1
2,222280,Chris Roner,1980-03-04,San Francisco Kalifornien,United States,-1,United States,N/A,DM,123,4,-1
2,138400,Ian Russell,1975-08-30,Seattle Washington,United States,178,United States,N/A,M,123,7,-1
2,68,Landon Donovan,1982-03-04,Ontario California,United States,173,United States,Canada,SS,4941,10,-1
2,105989,Roger Levesque,1981-01-22,Portland Maine,United States,185,United States,N/A,CF,123,15,-1
2,222270,Rodrigo Faria,1977-02-24,Rio de Janeiro,Brazil,185,Brazil,N/A,CF,123,22,-1
1,626,New England Revolution,MLS1,45
2,39899,Matt Reis,1975-03-28,Atlanta Georgia,United States,191,United States,N/A,GK,123,1,-1
2,222536,Kyle Singer,1980-08-06,Plymouth Minnesota,United States,-1,United States,N/A,GK,123,-1,-1
2,39476,Carlos Llamosa,1969-06-30,Palmira,Colombia,180,United States,Colombia,CB,123,18,-1
2,206415,Daouda Kanté,1978-07-16,Hamdalle,Mali,188,Mali,N/A,D,123,12,-1
2,39892,Shalrie Joseph,1978-05-24,St George’s,Grenada,190,Grenada,United States,DM,45635,21,90000
2,39891,Daniel Hernández,1976-07-23,Tyler Texas,United States,180,United States,Mexico,DM,123,7,-1
2,39887,Joe Franchino,1976-08-09,Fontana California,United States,180,United States,N/A,LM,123,8,-1
2,222514,Ibrahim Kante,1981-07-20,N/A,N/A,-1,Mali,N/A,M,75,-1,-1
2,222542,Jorge Vázquez,1969-11-28,Buenos Aires,Argentina,175,Argentina,N/A,M,123,-1,-1
2,1529,Joe-Max Moore,1971-02-23,Tulsa Oklahoma,United States,N,United States,N/A,CF,123,9,-1
2,39402,Chris Brown,1977-03-10,Portland Oregon,United States,180,United States,N/A,SS,123,13,-1
2,222500,Dario Fabbro,1976-03-11,Buenos Aires,Argentina,188,Argentina,N/A,ST,123,-1,-1
2,117565,Christopher Bagley,1981-08-05,Weymouth Massachusetts,United States,183,United States,N/A,ST,123,27,-1
2,37279,Adin Brown,1978-05-27,Pleasant Hill Kalifornien,United States,196,United States,N/A,GK,123,24,-1
2,39053,Rusty Pierce,1979-07-24,Woodlands Texas,United States,178,United States,N/A,CB,123,3,-1
2,142382,Leo Cullen,1976-02-28,Burnsville Minnesota,United States,178,United States,N/A,D,123,2,-1
2,39894,Marshall Leonard,1980-12-29,El Paso Texas,United States,170,United States,N/A,LM,11028,22,180000
2,39890,Jay Heaps,1976-08-02,Nashua New Hampshire,United States,175,United States,N/A,RM,123,6,-1
2,76675,José Cancela,1976-06-25,Santa Lucía,Uruguay,176,Uruguay,N/A,AM,123,7,-1
2,39898,Steve Ralston,1974-06-14,Oakville Missouri,United States,180,United States,N/A,RM,123,14,-1
2,222521,Jason Moore,1978-04-04,Decatur Georgia,United States,180,United States,N/A,M,123,-1,-1
2,142396,Brian Kamler,1972-02-12,St Louis Missouri,United States,185,United States,N/A,M,123,5,-1
2,39896,Pat Noonan,1980-08-02,Ballwin Missouri,United States,183,United States,N/A,CF,123,11,-1
2,38772,Taylor Twellman,1980-02-29,Minneapolis Minnesota,United States,N,United States,N/A,CF,123,20,-1
2,142393,Wolde Harris,1974-01-26,Kingston,Jamaica,178,Jamaica,N/A,ST,123,13,-1
1,4284,Kansas City Wizards,MLS1,42
2,26844,Bo Oshoniyi,1971-11-03,Boston Massachusetts,United States,185,United States,Nigeria,GK,123,-1,-1
2,39437,Carey Talley,1976-08-26,Memphis Tennessee,United States,188,United States,N/A,RB,123,-1,-1
2,176259,Kevin Friedland,1981-10-31,Irvine Kalifornien,United States,173,United States,N/A,RB,123,-1,-1
2,26826,José Burciaga,1981-11-16,Oak Cliff Texas,United States,185,United States,Mexico,LB,123,-1,-1
2,36814,Chris Brunt,1984-12-14,Belfast,Northern Ireland,187,Northern Ireland,N/A,LM,984,-1,3150000
2,26864,Chris Klein,1976-01-04,St Louis Missouri,United States,185,United States,Germany,RM,123,-1,-1
2,26824,Davy Arnaud,1980-06-22,Nederland Texas,United States,183,United States,N/A,CM,123,-1,-1
2,26861,Kerry Zavagnin,1974-07-02,Plymouth Michigan,United States,177,United States,N/A,DM,123,-1,-1
2,222542,Jorge Vázquez,1969-11-28,Buenos Aires,Argentina,175,Argentina,N/A,M,123,-1,-1
2,26847,Preki,1963-06-24,Belgrade,Serbia,175,United States,Serbia,CF,123,-1,-1
2,26860,Josh Wolff,1977-02-25,Stone Mountain Georgia,United States,172,United States,N/A,RW,123,-1,-1
2,142405,Eric Quill,1978-02-28,Missouri City Texas,United States,183,United States,N/A,ST,123,-1,-1
2,142393,Wolde Harris,1974-01-26,Kingston,Jamaica,178,Jamaica,N/A,ST,123,-1,-1
2,26843,Tony Meola,1969-02-21,Belleville New Jersey,United States,186,United States,Italy,GK,123,-1,-1
2,26828,Jimmy Conrad,1977-02-12,Arcadia Kalifornien,United States,188,United States,N/A,CB,123,-1,-1
2,26835,Taylor Graham,1980-06-03,Fair Oaks Kalifornien,United States,196,Puerto Rico,United States,CB,123,-1,-1
2,26833,Nick Garcia,1979-04-09,Plano Texas,United States,180,United States,Mexico,CB,123,-1,-1
2,26862,Alex Zotinca,1977-01-22,Sibiu,Romania,182,Romania,N/A,RM,123,-1,-1
2,26834,Francisco Gómez,1979-01-25,Watsonville Kalifornien,United States,180,United States,Mexico,RM,123,-1,-1
