0,MLS1,Major League Soccer,United States
1,813,Columbus Crew SC,MLS1,49
2,26827,Jon Busch,1976-08-18,Queens New York,United States,178,United States,N/A,GK,39148,1,90000
2,26838,Matt Jordan,1975-10-13,Aurora Colorado,United States,188,United States,N/A,GK,123,24,-1
2,26859,Chris Wingert,1982-06-16,Babylon New York,United States,178,United States,N/A,LB,75,19,248000
2,72,Frankie Hejduk,1974-08-05,La Mesa California,United States,174,United States,Croatia,RB,123,2,-1
2,26836,Stephen Herdsman,1975-10-06,Kingston,Jamaica,180,United States,Jamaica,D,75,5,-1
2,26845,Duncan Oughton,1977-06-14,Karori,New Zealand,175,New Zealand,N/A,D,123,8,-1
2,352,Tony Sanneh,1971-06-01,Saint Paul Minnesota,United States,N,United States,N/A,RB,123,20,-1
2,26842,Kyle Martino,1981-02-19,Atlanta Georgia,United States,177,United States,Italy,LM,123,-1,-1
2,26840,Brian Maisonneuve,1973-06-28,Warren Michigan,United States,180,United States,N/A,DM,123,10,-1
2,26839,Manny Lagos,1971-06-11,St Paul Minnesota,United States,183,United States,Spain,M,123,22,-1
2,26825,Edson Buddle,1981-05-21,New Rochelle New York,United States,185,United States,Jamaica,CF,515,12,225000
2,26849,Michael Ritch,1981-04-26,Tallassee Alabama,United States,191,United States,N/A,CF,123,-1,-1
2,16111,Devin Barclay,1983-04-09,Annapolis Maryland,United States,180,United States,N/A,ST,123,15,-1
2,51449,Dante Washington,1970-11-21,Baltimore Maryland,United States,180,United States,N/A,RW,123,99,-1
2,38220,Greg Sutton,1977-04-19,Hamilton,Canada,198,Canada,United States,GK,123,-1,-1
2,26841,Chad Marshall,1984-08-22,Riverside California,United States,190,United States,N/A,CB,9636,14,360000
2,26857,Jake Traeger,1981-04-27,Littleton Colorado,United States,180,United States,N/A,D,123,-1,-1
2,26832,Robin Fraser,1966-12-17,Kingston,Jamaica,186,United States,Jamaica,CB,123,4,-1
2,26829,Eric Denton,1978-02-08,Falls Church Virginia,United States,175,United States,N/A,LB,123,6,-1
2,26823,Nelson Akwari,1982-02-04,Houston Texas,United States,183,United States,Nigeria,CB,123,18,-1
2,26854,Danny Szetela,1987-06-17,Passaic New Jersey,United States,181,United States,Poland,CM,4835,17,203000
2,26831,Simon Elliott,1974-06-10,Wellington,New Zealand,183,New Zealand,N/A,DM,123,7,-1
2,26846,Ross Paule,1976-04-04,Memphis Tennessee,United States,178,United States,N/A,M,123,16,-1
2,26855,David Testo,1981-08-07,Winston-Salem North Carolina,United States,180,United States,N/A,DM,123,23,-1
2,26850,Éric Scott,1981-05-29,Puerto Limón,Costa Rica,172,Costa Rica,N/A,CF,18579,9,180000
2,15415,Jeff Cunningham,1976-08-21,Montego Bay,Jamaica,173,United States,Jamaica,CF,123,11,-1
2,26853,Jamal Sutton,1982-03-22,N/A,N/A,175,United States,N/A,ST,123,27,-1
1,4284,Kansas City Wizards,MLS1,49
