0,FR1,Ligue 1,France
4,2698557,86,yellow,5451,-1,1162
3,2698549,2016-08-14,1159,1041,Stade Marcel-Picot,18885,Amaury Delerue,Pablo Correa,Bruno Génésio,4-3-3 off.,4-3-3 off.,53306,109720,256902,182904,56802,265569,263294,5406,39924,75645,127098,60561,23960,60577,61892,57480,142021,60542,190393,234781,203496,93720
4,2698549,33,goal,93720,-1,1041
4,2698549,44,goal,93720,60561,1041
4,2698549,90,goal,93720,118284,1041
4,2698549,46,sub,56802,205497,1159
4,2698549,46,sub,75645,23952,1159
4,2698549,69,sub,127098,170916,1159
4,2698549,78,sub,203496,40687,1041
4,2698549,81,sub,190393,118284,1041
4,2698549,84,sub,142021,72479,1041
4,2698549,28,yellow,109720,-1,1159
4,2698549,29,yellow,60577,-1,1041
4,2698549,35,yellow,61892,-1,1041
4,2698549,41,yellow,263294,-1,1159
4,2698549,43,yellow,56802,-1,1159
4,2698549,79,yellow,205497,-1,1159
3,2698552,2016-08-14,417,273,Allianz Riviera,19075,Antony Gautier,Lucien Favre,Christian Gourcuff,4-3-3 off.,4-4-2,241231,43256,312862,111058,290551,272631,178614,215686,167329,344596,453597,22628,39913,284732,72857,203517,84301,43458,20081,18912,182916,76293
4,2698552,60,goal,344596,178614,417
4,2698552,24,sub,43458,37920,273
4,2698552,59,sub,167329,243606,417
4,2698552,64,sub,453597,182889,417
4,2698552,71,sub,76293,453594,273
4,2698552,80,sub,20081,65992,273
4,2698552,88,sub,272631,27305,417
4,2698552,32,yellow,284732,-1,273
3,2698553,2016-08-14,244,415,Orange Vélodrome,37364,Benoît Millot,Franck Passi,Pascal Dupraz,4-2-3-1,4-2-3-1,83002,213841,26763,113707,23914,6803,63252,6270,190685,22388,184892,272622,201737,95732,220878,30321,148754,290533,236041,123021,344072,357117
4,2698553,18,sub,6803,182579,244
4,2698553,46,sub,184892,270411,244
4,2698553,57,sub,290533,36500,415
4,2698553,61,sub,26763,146143,244
4,2698553,74,sub,220878,344152,415
4,2698553,89,sub,30321,170460,415
4,2698553,26,yellow,26763,-1,244
4,2698553,58,yellow,213841,-1,244
4,2698553,70,yellow,36500,-1,415
4,2698553,83,yellow,113707,-1,244
3,2701603,2016-08-19,1041,1162,Groupama Stadium,41171,Benoît Millot,Bruno Génésio,Patrice Garande,4-3-3 off.,4-1-4-1,60561,60577,61892,59597,57480,142021,60542,190393,234781,203496,93720,5338,133078,57370,33914,74709,5451,149551,28328,324804,76055,45832
4,2701603,31,goal,93720,45832,1041
4,2701603,90,goal,93720,118284,1041
4,2701603,53,sub,74709,50142,1162
4,2701603,57,sub,33914,57525,1162
4,2701603,71,sub,203496,40687,1041
4,2701603,78,sub,149551,3569,1162
4,2701603,81,sub,142021,118284,1041
4,2701603,86,sub,234781,72479,1041
4,2701603,28,yellow,33914,-1,1162
4,2701603,30,yellow,45832,-1,1162
4,2701603,69,yellow,57480,-1,1041
4,2701603,87,yellow,93720,-1,1041
4,2701603,90,yellow,3569,-1,1162
4,2701603,90,yellow,60542,-1,1041
4,2701603,90,yellow,133078,-1,1162
3,2701608,2016-08-20,995,162,Stade de la Beaujoire,25908,Stéphane Lannoy,René Girard,Leonardo Jardim,4-3-3 off.,4-3-3 off.,18940,329145,236400,182323,55237,31952,372711,227240,332889,201497,52246,27941,229005,46552,157495,342209,170463,288496,149716,29364,262608,20463
4,2701608,25,goal,288496,-1,162
4,2701608,23,sub,227240,51040,995
4,2701608,67,sub,288496,205562,162
4,2701608,71,sub,149716,60540,162
4,2701608,71,sub,52246,276255,995
4,2701608,81,sub,262608,182618,162
4,2701608,83,sub,372711,228999,995
4,2701608,34,yellow,170463,-1,162
4,2701608,83,yellow,31952,-1,995
4,2701608,87,yellow,46552,-1,162
4,2701608,89,yellow,27941,-1,162
4,2701608,89,yellow,329145,-1,995
4,2701608,90,yellow,20463,-1,162
3,2701601,2016-08-20,1158,595,Stade du Moustoir,10256,Amaury Delerue,Sylvain Ripoll,François Ciccolini,4-3-3 off.,4-4-2 diamond,127181,75282,341942,120651,135490,203655,98315,210081,255220,146805,59957,27490,250844,33942,111026,5293,44686,80191,272642,181477,291110,137438
4,2701601,25,goal,272642,5293,595
4,2701601,38,goal,291110,137438,595
4,2701601,81,goal,291110,80191,595
4,2701601,62,pk save,127181,291110,1158
4,2701601,46,sub,137438,157500,595
4,2701601,63,sub,75282,111048,1158
4,2701601,63,sub,181477,386552,595
4,2701601,70,sub,255220,240497,1158
4,2701601,82,sub,59957,112022,1158
4,2701601,84,sub,272642,126413,595
4,2701601,7,yellow,80191,-1,595
4,2701601,30,red,210081,-1,1158
4,2701601,35,yellow,137438,-1,595
4,2701601,44,yellow,33942,-1,595
4,2701601,64,yellow,255220,-1,1158
4,2701601,66,yellow,98315,-1,1158
4,2701601,67,yellow,250844,-1,595
4,2701601,77,red,111048,-1,1158
3,2701607,2016-08-20,273,1159,Roazhon Park,20705,Mikael Lesage,Christian Gourcuff,Pablo Correa,4-4-1-1,4-3-3 off.,22628,39913,284732,39906,72857,84301,20081,18912,213368,182916,76293,53306,77348,109720,182904,56802,265569,263294,5406,39924,75645,127098
4,2701607,23,goal,18912,39906,273
4,2701607,81,goal,76293,39913,273
4,2701607,58,pk save,22628,39924,273
4,2701607,64,sub,213368,37920,273
4,2701607,72,sub,182916,66052,273
4,2701607,72,sub,75645,23952,1159
4,2701607,75,sub,263294,66791,1159
4,2701607,77,sub,265569,170916,1159
4,2701607,90,sub,76293,65992,273
4,2701607,21,yellow,56802,-1,1159
4,2701607,28,yellow,77348,-1,1159
4,2701607,40,yellow,76293,-1,273
4,2701607,58,yellow,84301,-1,273
4,2701607,63,yellow,213368,-1,273
4,2701607,67,yellow,20081,-1,273
3,2701602,2016-08-20,1082,2969,Stade Pierre-Mauroy,25548,Olivier Thual,Frédéric Antonetti,Olivier Dall’Oglio,4-3-3 off.,4-4-2 double 6,37760,30757,102744,45237,126673,205503,39883,111627,55409,122116,84481,190786,199704,216499,23874,5543,137841,290928,5348,231025,80173,216426
4,2701602,87,goal,55409,84481,1082
4,2701602,65,sub,122116,111482,1082
4,2701602,65,sub,111627,187847,1082
4,2701602,75,sub,80173,170966,2969
4,2701602,77,sub,23874,98262,2969
4,2701602,89,sub,137841,15788,2969
4,2701602,90,sub,55409,82324,1082
4,2701602,41,yellow,231025,-1,2969
4,2701602,62,yellow,5348,-1,2969
4,2701602,70,yellow,45237,-1,1082
3,2701605,2016-08-20,415,40,Stadium Municipal,19258,Tony Chapron,Pascal Dupraz,Jocelyn Gourvennec,4-4-2 double 6,4-4-2 double 6,272622,201737,95732,36500,220878,30321,148754,170903,236041,123021,357117,139279,16993,193938,187392,5513,8885,135492,323704,354352,126528,238720
4,2701605,3,goal,272622,30321,415
4,2701605,9,goal,201737,30321,415
4,2701605,67,goal,95732,-1,415
4,2701605,82,goal,95732,170460,415
4,2701605,90,goal,201311,8885,40
4,2701605,46,sub,187392,400485,40
4,2701605,69,sub,16993,333802,40
4,2701605,70,sub,36500,170460,415
4,2701605,75,sub,193938,201311,40
4,2701605,85,sub,30321,344152,415
4,2701605,88,sub,148754,5431,415
4,2701605,3,yellow,16993,-1,40
4,2701605,37,yellow,170903,-1,415
4,2701605,66,yellow,400485,-1,40
4,2701605,79,yellow,139279,-1,40
4,2701605,81,yellow,5513,-1,40
4,2701605,90,yellowred,139279,-1,40
3,2701606,2016-08-20,1420,417,Stade Raymond Kopa,10142,Jérôme Miguelgorry,Stéphane Moulin,Lucien Favre,4-3-3 off.,4-3-3 off.,28356,92385,12386,83132,57467,57216,134712,282058,54933,237125,315110,241231,43256,27305,312862,215876,182889,126687,290551,178614,167329,344596
4,2701606,4,goal,167329,178614,417
4,2701606,56,sub,12386,285323,1420
4,2701606,66,sub,54933,343052,1420
4,2701606,75,sub,237125,214532,1420
4,2701606,84,sub,27305,215686,417
4,2701606,90,sub,182889,272631,417
4,2701606,16,yellow,12386,-1,1420
4,2701606,49,yellow,312862,-1,417
4,2701606,78,yellow,215876,-1,417
3,2701609,2016-08-21,855,244,Stade du Roudourou,16056,Benoît Bastien,Antoine Kombouaré,Franck Passi,4-4-2 double 6,4-2-3-1,112822,157491,138049,137745,56820,353365,57372,41063,79893,18909,66407,6270,213841,63252,182579,83002,113707,26763,23914,270411,190685,22388
4,2701609,1,goal,79893,353365,855
4,2701609,58,goal,56820,57372,855
4,2701609,78,goal,184892,290862,244
4,2701609,57,sub,270411,184892,244
4,2701609,61,sub,190685,290862,244
4,2701609,63,sub,66407,288225,855
4,2701609,69,sub,26763,289587,244
4,2701609,73,sub,41063,272633,855
4,2701609,86,sub,79893,55046,855
4,2701609,22,yellow,213841,-1,244
