0,IT1-2017,Serie A,Italy
1,506,Juventus FC,IT1-2017,95
2,44058,Wojciech Szczesny,1990-04-18,Warszawa,Poland,196,Poland,N/A,GK,506,23,18000000
2,75411,Carlo Pinsoglio,1990-03-16,Moncalieri,Italy,194,Italy,N/A,GK,506,16,720000
2,386567,Leonardo Loria,1999-03-28,Erice,Italy,195,Italy,N/A,GK,11008,-1,68000
2,45124,Medhi Benatia,1987-04-17,Courcouronnes,France,190,Morocco,France,CB,506,4,20700000
2,63531,Kwadwo Asamoah,1988-12-09,Accra,Ghana,173,Ghana,N/A,LB,506,22,11250000
2,88682,Mattia De Sciglio,1992-10-20,Milano,Italy,183,Italy,N/A,RB,506,2,9000000
2,2865,Stephan Lichtsteiner,1984-01-16,Adligenswil,Switzerland,182,Switzerland,N/A,RB,506,26,1800000
2,44162,Miralem Pjanic,1990-04-02,Tuzla,Jugoslawien (SFR),180,Bosnia-Herzegovina,Luxembourg,CM,506,5,58500000
2,29401,Sami Khedira,1987-04-04,Stuttgart,Germany,189,Germany,Tunisia,CM,506,6,25200000
2,44716,Claudio Marchisio,1986-01-19,Torino,Italy,180,Italy,N/A,CM,506,8,9000000
2,386574,Fabrizio Caligara,2000-04-12,Borgomanero,Italy,180,Italy,N/A,CM,1390,-1,900000
2,206050,Paulo Dybala,1993-11-15,Laguna Larga,Argentina,177,Argentina,Italy,SS,506,10,90000000
2,75615,Douglas Costa,1990-09-14,Sapucaia do Sul,Brazil,172,Brazil,N/A,RW,506,11,36000000
2,91970,Juan Cuadrado,1988-05-26,Necoclí,Colombia,179,Colombia,N/A,RW,506,7,25200000
2,205940,Marko Pjaca,1995-05-06,Zagreb,Croatia,186,Croatia,N/A,LW,33,-1,13500000
2,355479,Ferdinando Del Sole,1998-01-17,Napoli,Italy,179,Italy,N/A,RW,11008,-1,900000
2,5023,Gianluigi Buffon,1978-01-28,Carrara,Italy,192,Italy,N/A,GK,506,1,1800000
2,265079,Mattia Del Favero,1998-06-05,Firenze,Italy,190,Italy,N/A,GK,11008,-1,90000
2,79960,Alex Sandro,1991-01-26,Catanduva,Brazil,181,Brazil,N/A,LB,506,12,45000000
2,162959,Daniele Rugani,1994-07-29,Sesto di Moriano,Italy,190,Italy,N/A,CB,506,24,18000000
2,39020,Benedikt Höwedes,1988-02-29,Haltern,Germany,187,Germany,N/A,CB,506,21,10800000
2,29260,Giorgio Chiellini,1984-08-14,Pisa,Italy,187,Italy,N/A,CB,506,3,9000000
2,7109,Andrea Barzagli,1981-05-08,Fiesole,Italy,187,Italy,N/A,CB,506,15,900000
2,33923,Blaise Matuidi,1987-04-09,Toulouse,France,180,France,Angola,CM,506,14,27000000
2,354362,Rodrigo Bentancur,1997-06-25,Nueva Helvecia,Uruguay,187,Uruguay,N/A,CM,506,30,11250000
2,167859,Stefano Sturaro,1993-03-09,Sanremo,Italy,181,Italy,N/A,CM,506,27,8100000
2,298635,Grigoris Kastanos,1998-01-30,Nikosia,Cyprus,179,Cyprus,N/A,AM,506,-1,450000
2,39153,Gonzalo Higuaín,1987-12-10,Brest,France,184,Argentina,France,CF,506,9,63000000
2,197300,Federico Bernardeschi,1994-02-16,Carrara,Italy,183,Italy,N/A,RW,506,33,36000000
2,34572,Mario Mandzukic,1986-05-21,Slavonski Brod,Jugoslawien (SFR),190,Croatia,N/A,LW,506,17,18000000
2,364135,Moise Kean,2000-02-28,Vercelli,Italy,183,Italy,Cote dIvoire,CF,276,-1,6300000
1,6195,SSC Napoli,IT1-2017,91
2,7825,Pepe Reina,1982-08-31,Madrid,Spain,188,Spain,N/A,GK,6195,25,1800000
2,103916,Rafael,1990-05-20,Sorocaba,Brazil,186,Brazil,Portugal,GK,6195,1,900000
2,126656,Faouzi Ghoulam,1991-02-01,Saint-Priest-en-Jarez,France,184,Algeria,France,LB,6195,31,22500000
2,87884,Mário Rui,1991-05-27,Sines,Portugal,170,Portugal,N/A,LB,6195,6,10800000
2,15452,Raúl Albiol,1985-09-04,Vilamarxant,Spain,190,Spain,N/A,CB,6195,33,7200000
2,111347,Lorenzo Tonelli,1990-01-17,Firenze,Italy,183,Italy,N/A,CB,6195,62,5400000
2,21151,Christian Maggio,1982-02-11,Montecchio Maggiore,Italy,184,Italy,N/A,RB,6195,11,450000
2,102017,Jorginho,1991-12-20,Imbituba,Brazil,180,Italy,Brazil,DM,6195,8,36000000
2,126422,Allan,1991-01-08,Rio de Janeiro,Brazil,175,Brazil,Portugal,CM,6195,5,22500000
2,355501,Amadou Diawara,1997-07-17,Conakry,Guinea,183,Guinea,N/A,DM,6195,42,18000000
2,146143,Zinédine Machach,1996-01-05,Marseille,France,185,France,Morocco,CM,6195,27,900000
2,56416,Dries Mertens,1987-05-06,Leuven,Belgium,169,Belgium,N/A,CF,6195,14,28800000
2,191891,Arkadiusz Milik,1994-02-28,Tychy,Poland,186,Poland,N/A,CF,6195,99,16200000
2,84835,Emanuele Giaccherini,1985-05-05,Bibbiena,Italy,167,Italy,N/A,LW,862,-1,900000
2,99254,Luigi Sepe,1991-05-08,Torre del Greco,Italy,189,Italy,N/A,GK,6195,22,1350000
2,93128,Kalidou Koulibaly,1991-06-20,Saint-Dié-des-Vosges,France,187,Senegal,France,CB,6195,26,45000000
2,200056,Elseid Hysaj,1994-02-02,Shkodër,Albania,182,Albania,N/A,RB,6195,23,18000000
2,124715,Nikola Maksimovic,1991-11-25,Bajina Bašta,Jugoslawien (SFR),193,Serbia,N/A,CB,232,-1,8100000
