0,IT1-2016,Serie A,Italy
1,506,Juventus FC,IT1-2016,91
2,111819,Neto,1989-07-19,Araxá,Brazil,190,Brazil,Italy,GK,1049,25,13500000
2,136111,Nicola Leali,1993-02-17,Castiglione delle Stiviere,Italy,193,Italy,N/A,GK,839,-1,1260000
2,5023,Gianluigi Buffon,1978-01-28,Carrara,Italy,192,Italy,N/A,GK,583,1,900000
2,107392,Timothy Nocchi,1990-07-07,Cecina,Italy,190,Italy,N/A,GK,41101,-1,135000
2,386567,Leonardo Loria,1999-03-28,Erice,Italy,195,Italy,N/A,GK,11008,-1,90000
2,150552,Alberto Gallinetta,1992-04-16,Giussano,Italy,195,Italy,N/A,GK,515,-1,45000
2,39983,Leonardo Bonucci,1987-05-01,Viterbo,Italy,190,Italy,N/A,CB,506,19,31500000
2,162959,Daniele Rugani,1994-07-29,Sesto di Moriano,Italy,190,Italy,N/A,CB,506,24,19800000
2,29260,Giorgio Chiellini,1984-08-14,Pisa,Italy,187,Italy,N/A,CB,506,3,9000000
2,200194,Federico Mattiello,1995-07-14,Barga,Italy,182,Italy,N/A,RB,1025,14,2250000
2,124769,Luca Marrone,1990-03-28,Torino,Italy,186,Italy,N/A,CB,276,-1,1080000
2,147031,Joel Untersee,1994-02-11,Johannesburg Gauteng,South Africa,181,South Africa,Switzerland,RB,749,-1,900000
2,142022,Marcelo Djaló,1993-10-08,Barcelona,Spain,193,Spain,Guinea-Bissau,CB,29095,-1,450000
2,44709,Paolo De Ceglie,1986-09-17,Aosta,Italy,184,Italy,N/A,LB,515,29,360000
2,204096,Carlos Blanco,1996-06-01,Barcelona,Spain,189,Spain,N/A,CB,11972,-1,180000
2,124900,Nazzareno Belfasti,1993-07-15,Scandiano,Italy,179,Italy,N/A,LB,5621,-1,68000
2,29401,Sami Khedira,1987-04-04,Stuttgart,Germany,189,Germany,Tunisia,CM,506,6,22500000
2,308279,Rolando Mandragora,1997-06-29,Napoli,Italy,183,Italy,N/A,CM,410,-1,9000000
2,167859,Stefano Sturaro,1993-03-09,Sanremo,Italy,181,Italy,N/A,CM,336,27,6750000
2,52897,Hernanes,1985-05-29,Recife,Brazil,180,Brazil,N/A,AM,36630,-1,2250000
2,62379,Cristian Pasquato,1989-07-20,Padova,Italy,173,Italy,N/A,AM,255,-1,675000
2,190513,Vykintas Slivka,1995-04-29,Panevėžys,Lithuania,190,Lithuania,N/A,CM,903,-1,315000
2,167791,Stefano Beltrame,1993-02-08,Biella,Italy,183,Italy,N/A,AM,404,-1,180000
2,206050,Paulo Dybala,1993-11-15,Laguna Larga,Argentina,177,Argentina,Italy,SS,506,-1,99000000
2,91970,Juan Cuadrado,1988-05-26,Necoclí,Colombia,179,Colombia,N/A,RW,506,-1,25200000
2,34572,Mario Mandzukic,1986-05-21,Slavonski Brod,Jugoslawien (SFR),190,Croatia,N/A,CF,506,17,18000000
2,364135,Moise Kean,2000-02-28,Vercelli,Italy,183,Italy,Cote dIvoire,CF,506,-1,10800000
2,163053,Mame Thiam,1992-10-09,Nguidile,Senegal,185,Senegal,N/A,CF,24724,-1,1800000
2,160334,Simone Ganz,1993-09-21,Genova,Italy,175,Italy,N/A,CF,408,-1,675000
2,30263,Stefano Padovan,1994-04-16,Torino,Italy,182,Italy,N/A,CF,4106,-1,158000
2,120919,Giorgio Siani,1997-01-09,Milano,Italy,174,Italy,N/A,SS,1105,-1,45000
2,256339,Emil Audero,1997-01-18,Mataram,Indonesia,190,Italy,Indonesia,GK,1038,-1,2700000
2,146799,Alberto Brignoli,1991-08-19,Trescore Balneario,Italy,188,Italy,N/A,GK,458,-1,900000
2,75411,Carlo Pinsoglio,1990-03-16,Moncalieri,Italy,194,Italy,N/A,GK,506,-1,450000
2,265079,Mattia Del Favero,1998-06-05,Firenze,Italy,190,Italy,N/A,GK,41101,-1,90000
2,199598,Joyce Anacoura,1994-08-01,Milano,Italy,190,Italy,Seychelles,GK,25817,-1,90000
2,79960,Alex Sandro,1991-01-26,Catanduva,Brazil,181,Brazil,N/A,LB,506,12,40500000
2,45124,Medhi Benatia,1987-04-17,Courcouronnes,France,190,Morocco,France,CB,506,-1,20700000
2,63531,Kwadwo Asamoah,1988-12-09,Accra,Ghana,173,Ghana,N/A,LB,46,22,12600000
2,15951,Dani Alves,1983-05-06,Juazeiro,Brazil,172,Brazil,Spain,RB,583,23,3600000
2,2865,Stephan Lichtsteiner,1984-01-16,Adligenswil,Switzerland,182,Switzerland,N/A,RB,11,26,1350000
2,5285,Patrice Evra,1981-05-15,Dakar,Senegal,174,France,Senegal,LB,515,-1,900000
