0,L1-2017,1.Bundesliga,Germany
1,27,Bayern Munich,L1-2017,84
2,17259,Manuel Neuer,1986-03-27,Gelsenkirchen-Buer,Germany,193,Germany,N/A,GK,27,1,31500000
2,336307,Christian Früchtl,2000-01-28,Bischofsmais,Germany,193,Germany,N/A,GK,27,36,135000
2,80,Tom Starke,1981-03-18,Freital,DDR,194,Germany,N/A,GK,27,22,90000
2,39728,Mats Hummels,1988-12-16,Bergisch Gladbach,Germany,191,Germany,N/A,CB,27,5,54000000
2,59016,David Alaba,1992-06-24,Wien,Austria,180,Austria,N/A,LB,27,27,45000000
2,166601,Niklas Süle,1995-09-03,Frankfurt am Main,Germany,195,Germany,N/A,CB,27,4,31500000
2,33947,Rafinha,1985-09-07,Londrina,Brazil,172,Brazil,Germany,RB,27,13,3150000
2,330635,Felix Götze,1998-02-11,Memmingen,Germany,185,Germany,N/A,RB,27,20,180000
2,345780,Lars Lukas Mai,2000-03-31,Dresden,Germany,190,Germany,N/A,CB,1462,15,-1
2,60444,Thiago,1991-04-11,San Pietro Vernotico,Italy,174,Spain,Brazil,CM,27,6,54000000
2,190393,Corentin Tolisso,1994-08-03,Tarare,France,181,France,Togo,CM,27,24,36000000
2,258027,Renato Sanches,1997-08-18,Lissabon,Portugal,176,Portugal,Sao Tome and Principe,CM,2288,-1,19800000
2,337027,Fabian Benko,1998-06-05,München,Germany,180,Germany,Croatia,AM,27,40,225000
2,379980,Meritan Shabani,1999-03-15,München,Germany,185,Germany,N/A,AM,1462,-1,-1
2,58358,Thomas Müller,1989-09-13,Weilheim,Germany,186,Germany,N/A,SS,27,25,49500000
2,39743,Sandro Wagner,1987-11-29,München,Germany,194,Germany,N/A,CF,27,2,11700000
2,22068,Franck Ribéry,1983-04-07,Boulogne-sur-Mer,France,170,France,N/A,LW,27,7,4500000
2,232144,Milos Pantovic,1996-07-07,München,Germany,185,Serbia,N/A,LW,28,-1,135000
2,40680,Sven Ulreich,1988-08-03,Schorndorf,Germany,192,Germany,N/A,GK,27,26,4500000
2,196427,Leo Weinkauf,1996-07-07,Oldenburg,Germany,196,Germany,N/A,GK,28,-1,90000
2,317444,Ron-Thorben Hoffmann,1999-04-04,Rostock,Germany,192,Germany,N/A,GK,1462,-1,-1
2,161056,Joshua Kimmich,1995-02-08,Rottweil,Germany,176,Germany,N/A,RB,27,32,49500000
2,26485,Jérôme Boateng,1988-09-03,Berlin,Germany,192,Germany,N/A,CB,27,17,40500000
2,126719,Juan Bernat,1993-03-01,Cullera,Spain,170,Spain,N/A,LB,27,14,10800000
2,156990,Marco Friedl,1998-03-16,Kirchbichl,Austria,187,Austria,N/A,LB,86,-1,675000
2,379989,Jonathan Meier,1999-11-11,N/A,N/A,-1,Germany,N/A,LB,1462,-1,-1
2,88103,James Rodríguez,1991-07-12,Cúcuta,Colombia,180,Colombia,N/A,AM,27,11,58500000
2,44017,Javi Martínez,1988-09-02,Estella-Lizarra,Spain,190,Spain,N/A,DM,27,8,36000000
2,37666,Arturo Vidal,1987-05-22,Santiago de Chile,Chile,180,Chile,N/A,CM,27,23,31500000
2,57051,Sebastian Rudy,1990-02-28,Villingen-Schwenningen,Germany,179,Germany,N/A,DM,27,19,13500000
2,251302,Niklas Dorsch,1998-01-15,Lichtenfels,Germany,178,Germany,N/A,DM,27,30,180000
2,38253,Robert Lewandowski,1988-08-21,Warszawa,Poland,185,Poland,N/A,CF,27,9,81000000
2,243714,Kingsley Coman,1996-06-13,Paris,France,178,France,Guadeloupe,LW,27,29,45000000
2,4360,Arjen Robben,1984-01-23,Bedum,Netherlands,180,Netherlands,N/A,RW,27,10,8100000
2,154819,Kwasi Okyere Wriedt,1994-07-10,Hamburg,Germany,188,Ghana,Germany,CF,28,28,540000
2,336331,Franck Evina,2000-07-05,Yaoundé,Cameroon,177,Germany,Cameroon,LW,28,-1,90000
1,33,FC Schalke 04,L1-2017,63
2,39015,Ralf Fährmann,1988-09-27,Karl-Marx-Stadt,DDR,196,Germany,N/A,GK,33,1,10800000
2,19114,Michael Langer,1985-01-06,Bregenz,Austria,195,Austria,N/A,GK,33,34,270000
2,228948,Thilo Kehrer,1996-09-21,Tübingen,Germany,186,Germany,Burundi,CB,33,20,11700000
2,224884,Abdul Rahman Baba,1994-07-02,Tamale,Ghana,179,Ghana,N/A,LB,33,14,7200000
2,53437,Bastian Oczipka,1989-01-12,Bergisch Gladbach,Germany,185,Germany,N/A,LB,33,24,6300000
2,71905,Coke,1987-04-26,Madrid,Spain,177,Spain,N/A,RB,3368,-1,1800000
2,1662,Sascha Riether,1983-03-23,Lahr,Germany,174,Germany,N/A,RB,33,21,450000
2,372711,Amine Harit,1997-06-18,Pontoise,France,179,Morocco,France,AM,33,25,22500000
2,245537,Nabil Bentaleb,1994-11-24,Lille,France,187,Algeria,France,DM,33,10,14400000
2,38410,Daniel Caligiuri,1988-01-15,Villingen-Schwenningen,Germany,182,Italy,Germany,RM,33,18,4500000
2,332697,Weston McKennie,1998-08-28,Little Elm Texas,United States,185,United States,N/A,CM,33,2,4050000
2,205940,Marko Pjaca,1995-05-06,Zagreb,Croatia,186,Croatia,N/A,LW,33,22,13500000
2,58949,Yevhen Konoplyanka,1989-09-29,Kirovograd,UdSSR,178,Ukraine,N/A,LW,33,11,8100000
2,207597,Cedric Teuchert,1997-01-14,Coburg,Germany,182,Germany,N/A,CF,33,23,1350000
2,422380,Bernard Tekpetey,1997-09-03,Accra,Ghana,172,Ghana,N/A,RW,33,32,360000
2,195778,Alexander Nübel,1996-09-30,Paderborn,Germany,193,Germany,N/A,GK,33,35,450000
2,143559,Matija Nastasic,1993-03-28,Valjevo,Yugoslavia (Republic),188,Serbia,N/A,CB,33,5,15300000
2,39020,Benedikt Höwedes,1988-02-29,Haltern,Germany,187,Germany,N/A,CB,506,-1,10800000
2,127160,Benjamin Stambouli,1990-08-13,Marseille,France,180,France,Algeria,CB,33,17,6300000
2,171362,Pablo Insua,1993-09-09,A Coruña,Spain,187,Spain,N/A,CB,33,3,2250000
2,32213,Naldo,1982-09-10,Londrina,Brazil,198,Brazil,Germany,CB,33,29,1350000
2,153084,Leon Goretzka,1995-02-06,Bochum,Germany,189,Germany,N/A,CM,33,8,36000000
2,146164,Max Meyer,1995-09-18,Oberhausen,Germany,173,Germany,N/A,CM,33,7,18000000
2,89650,Johannes Geis,1993-08-17,Schweinfurt,Germany,181,Germany,N/A,DM,368,-1,7200000
2,118397,Alessandro Schöpf,1994-02-07,Umhausen,Austria,178,Austria,N/A,RM,33,28,4500000
2,237662,Breel Embolo,1997-02-14,Yaoundé,Cameroon,185,Switzerland,Cameroon,CF,33,36,16200000
2,49239,Guido Burgstaller,1989-04-29,Villach,Austria,187,Austria,N/A,CF,33,19,9000000
2,59783,Franco Di Santo,1989-04-07,Mendoza,Argentina,193,Argentina,Italy,CF,33,9,2250000
2,227102,Fabian Reese,1997-11-29,Kiel,Germany,187,Germany,N/A,CF,65,-1,675000
1,533,TSG 1899 Hoffenheim,L1-2017,55
2,55089,Oliver Baumann,1990-06-02,Breisach am Rhein,Germany,187,Germany,N/A,GK,533,1,7200000
2,10329,Alexander Stolz,1983-10-13,Pforzheim,Germany,189,Germany,N/A,GK,533,33,90000
2,84435,Kevin Vogt,1991-09-23,Witten,Germany,194,Germany,N/A,CB,533,22,7200000
2,129674,Jeremy Toljan,1994-08-08,Stuttgart,Germany,182,Germany,United States,RB,16,-1,5400000
2,42234,Havard Nordtveit,1990-06-21,Vats,Norway,188,Norway,N/A,CB,533,6,4500000
2,274461,Felix Passlack,1998-05-29,Bottrop,Germany,170,Germany,N/A,RB,533,31,2250000
2,51676,Ermin Bicakcic,1990-01-24,Zvornik,Jugoslawien (SFR),185,Bosnia-Herzegovina,Germany,CB,533,4,1800000
2,232454,Nadiem Amiri,1996-10-27,Ludwigshafen am Rhein,Germany,180,Germany,Afghanistan,AM,533,18,13500000
2,195736,Florian Grillitsch,1995-08-07,Neunkirchen,Austria,187,Austria,N/A,CM,533,11,6750000
2,251309,Dennis Geiger,1998-06-10,Mosbach,Germany,172,Germany,N/A,DM,533,8,4500000
2,19548,Eugen Polanski,1986-03-17,Sosnowiec,Poland,183,Poland,Germany,DM,533,8,1350000
2,122676,Robert Zulj,1992-02-05,Wels,Austria,189,Austria,Croatia,AM,533,20,900000
2,112935,Mark Uth,1991-08-24,Köln,Germany,185,Germany,N/A,CF,533,19,13500000
2,39743,Sandro Wagner,1987-11-29,München,Germany,194,Germany,N/A,CF,27,-1,11700000
2,284010,Robin Hack,1998-08-27,Pforzheim,Germany,176,Germany,N/A,LW,533,37,450000
2,362184,David Otto,1999-03-03,Pforzheim,Germany,185,Germany,N/A,CF,533,26,-1
2,257814,Gregor Kobel,1997-12-06,Zürich,Switzerland,193,Switzerland,N/A,GK,533,36,450000
2,143798,Pavel Kaderábek,1992-04-25,Prag,Czech Republic,182,Czech Republic,N/A,RB,533,3,7650000
2,52348,Benjamin Hübner,1989-07-04,Wiesbaden,Germany,193,Germany,N/A,CB,533,21,5850000
2,160241,Kevin Akpoguma,1995-04-19,Neustadt an der Weinstraße,Germany,192,Germany,Nigeria,CB,533,25,4950000
2,85867,Nico Schulz,1993-04-01,Berlin,Germany,180,Germany,N/A,LB,533,16,3600000
2,223974,Stefan Posch,1997-05-14,Judenburg,Austria,187,Austria,N/A,CB,533,38,2250000
2,411287,Justin Hoogma,1998-06-11,Enschede,Netherlands,190,Netherlands,N/A,CB,533,24,1350000
2,125858,Kerem Demirbay,1993-07-03,Herten,Germany,182,Germany,Turkey,AM,533,10,10800000
2,68033,Steven Zuber,1991-08-17,Winterthur,Switzerland,182,Switzerland,N/A,LM,533,17,5400000
2,82863,Lukas Rupp,1991-01-08,Heidelberg,Germany,178,Germany,N/A,CM,533,7,4050000
2,207592,Philipp Ochs,1997-04-17,Wertheim,Germany,175,Germany,N/A,LM,80,-1,900000
2,159471,Serge Gnabry,1995-07-14,Stuttgart,Germany,173,Germany,Cote dIvoire,LW,533,29,16200000
2,46580,Andrej Kramaric,1991-06-19,Zagreb,Jugoslawien (SFR),177,Croatia,N/A,CF,533,27,13500000
2,39106,Ádám Szalai,1987-12-09,Budapest,Hungary,193,Hungary,N/A,CF,533,28,1800000
2,284047,Meris Skenderovic,1998-03-28,Mannheim,Germany,182,Montenegro,Germany,CF,533,35,180000
1,16,Borussia Dortmund,L1-2017,55
2,59027,Roman Bürki,1990-11-14,Münsingen,Switzerland,187,Switzerland,N/A,GK,16,38,7200000
2,238722,Dominik Reimann,1997-06-18,Münster,Germany,186,Germany,Poland,GK,16,35,180000
2,170986,Raphaël Guerreiro,1993-12-22,Le Blanc-Mesnil,France,170,Portugal,France,LB,16,13,18000000
2,99922,Marc Bartra,1991-01-15,Sant Jaume dels Domenys,Spain,183,Spain,N/A,CB,150,-1,13500000
2,35208,Marcel Schmelzer,1988-01-22,Magdeburg,DDR,180,Germany,N/A,LB,16,29,6300000
2,344598,Dan-Axel Zagadou,1999-06-03,Créteil,France,196,France,Cote dIvoire,CB,16,2,4500000
2,25727,Lukasz Piszczek,1985-06-03,Czechowice-Dziedzice,Poland,184,Poland,N/A,RB,16,26,3600000
2,93922,Erik Durm,1992-05-12,Pirmasens,Germany,183,Germany,N/A,RB,16,37,1350000
2,74842,Mario Götze,1992-06-03,Memmingen,Germany,176,Germany,N/A,AM,16,10,18000000
2,81785,Shinji Kagawa,1989-03-17,Kobe Hyogo,Japan,175,Japan,N/A,AM,16,23,11700000
2,31095,Nuri Sahin,1988-09-05,Lüdenscheid,Germany,180,Turkey,Germany,DM,16,8,4500000
2,366930,Sergio Gómez,2000-09-04,Badalona,Spain,170,Spain,N/A,AM,16,34,1800000
2,315779,Christian Pulisic,1998-09-18,Hershey Pennsylvania,United States,173,United States,Croatia,RW,16,22,40500000
2,35207,Marco Reus,1989-05-31,Dortmund,Germany,180,Germany,N/A,LW,16,11,31500000
2,143891,Maximilian Philipp,1994-03-01,Berlin,Germany,183,Germany,N/A,LW,16,20,18000000
2,401173,Jadon Sancho,2000-03-25,London,England,180,England,Trinidad and Tobago,LW,16,7,7200000
