0,DK1-2016,Alka Superligaen,Denmark
2,320440,Gustaf Nilsson,1997-05-23,N/A,N/A,196,Sweden,N/A,CF,443,22,360000
2,283193,Rezan Corlu,1997-08-07,Glostrup,Denmark,170,Denmark,Turkey,RW,369,17,180000
2,303115,Oliver Carrara,1998-01-20,N/A,N/A,178,Denmark,N/A,CF,6000,-1,23000
1,369,Lyngby BK,DK1-2016,39
2,22860,Jesper Hansen,1985-03-31,Slangerup,Denmark,188,Denmark,N/A,GK,865,1,450000
2,70627,Andreas Larsen,1990-05-22,N/A,N/A,185,Denmark,N/A,GK,5849,16,180000
2,222977,Casper Höjer Nielsen,1994-11-20,N/A,N/A,183,Denmark,N/A,LB,678,17,360000
2,48867,Michael Lumb,1988-01-09,Aarhus,Denmark,177,Denmark,N/A,LB,2414,3,270000
2,36784,Jeppe Brandrup,1985-06-03,Kopenhagen,Denmark,184,Denmark,N/A,RB,515,20,180000
2,387745,Kevin Tshiembe,1997-03-31,N/A,N/A,-1,Denmark,DR Congo,CB,369,-1,135000
2,469959,Simon Vollesen,1998-01-26,N/A,N/A,-1,Denmark,N/A,RB,20417,-1,90000
2,22167,Thomas Guldborg Christensen,1984-01-20,Bagsværd,Denmark,187,Denmark,N/A,CB,123,2,-1
2,189044,Bror Blume,1992-01-22,Kopenhagen,Denmark,178,Denmark,N/A,AM,678,22,315000
2,88269,Philip Rasmussen,1989-01-12,Kopenhagen,Denmark,183,Denmark,N/A,CM,38946,-1,135000
2,345590,Jens Odgaard,1999-03-31, Hillerød,Denmark,188,Denmark,N/A,CF,6574,23,720000
2,78514,David Boysen,1991-04-30,Herlev,Denmark,179,Denmark,Israel,LW,1101,21,405000
2,72402,Frederik Gytkjaer,1993-03-16,Kopenhagen,Denmark,180,Denmark,N/A,CF,2761,-1,270000
2,342393,Gustav Marcussen,1998-06-12,N/A,N/A,178,Denmark,N/A,LW,369,-1,180000
2,91225,Kim Ojo,1988-12-02,Jos,Nigeria,192,Nigeria,N/A,CF,515,27,180000
2,387743,Lorent Callaku,1998-03-31,N/A,N/A,-1,Denmark,Albania,RW,36226,-1,23000
2,99106,Emil Larsen,1991-06-22,Kopenhagen,Denmark,181,Denmark,N/A,LW,123,25,-1
2,345747,Oskar Snorre,1999-01-26,N/A,N/A,-1,Denmark,N/A,GK,369,-1,180000
2,373278,Jonas Elkjaer,1997-06-05,N/A,N/A,-1,Denmark,N/A,GK,21035,-1,-1
2,283225,Alexander Munksgaard,1997-12-13,N/A,N/A,181,Denmark,N/A,RB,865,-1,270000
2,103327,Hallgrímur Jónasson,1986-05-04,N/A,N/A,184,Iceland,N/A,CB,1839,30,270000
2,23579,Thomas Sörensen,1984-08-01,N/A,N/A,186,Denmark,N/A,CB,1894,24,180000
2,221875,Mads Nordam,1995-05-14,Næstved,Denmark,197,Denmark,N/A,CB,5091,-1,90000
2,23582,Mathias Tauber,1984-08-24,Kopenhagen,Denmark,185,Denmark,N/A,CB,5733,4,90000
2,68973,Jesper Christjansen,1987-12-29,N/A,N/A,182,Denmark,N/A,CM,369,7,315000
2,22474,Martin Örnskov,1985-10-10,Silkeborg,Denmark,185,Denmark,N/A,DM,369,5,225000
2,387742,Oliver Kjaergaard,1998-07-11,N/A,N/A,-1,Denmark,N/A,CM,13274,-1,90000
2,51349,Mikkel Rygaard Jensen,1990-12-25,N/A,N/A,176,Denmark,N/A,CF,2778,10,450000
2,201139,Kristoffer Larsen,1992-01-19,Bergen,Norway,183,Norway,N/A,LW,10217,19,360000
2,69934,Jeppe Kjaer,1985-11-06,N/A,N/A,170,Denmark,N/A,CF,369,15,225000
2,86310,Lasse Fosgaard,1986-09-06,Rødovre,Denmark,181,Denmark,N/A,RW,369,9,180000
2,61423,Lasse Rise,1986-06-09,N/A,N/A,178,Denmark,N/A,CF,8037,8,158000
2,22838,Danilo Arrieta,1987-02-10,Villa Alemana,Chile,170,Denmark,Chile,SS,123,11,-1
2,355517,Troels Nielsen,1997-05-12,N/A,N/A,-1,Denmark,N/A,CF,20417,-1,-1
1,5817,SönderjyskE,DK1-2016,39
2,95738,Lukas Fernandes,1993-03-01,Kopenhagen,Denmark,186,Denmark,Portugal,GK,5817,28,180000
2,405718,Nicolaj Laursen,1998-05-07,N/A,N/A,-1,Denmark,N/A,GK,25495,-1,-1
2,126610,Marc Dal Hende,1990-11-06,Dragør,Denmark,179,Denmark,N/A,LB,865,-1,810000
2,48888,Marc Pedersen,1989-07-31,Give,Denmark,184,Denmark,N/A,CB,5817,3,360000
2,102271,Matthias Maak,1992-05-12,Bruck an der Mur,Austria,191,Austria,N/A,CB,2444,31,270000
2,23097,Simon Poulsen,1984-10-07,Sønderborg,Denmark,184,Denmark,N/A,LB,5817,7,225000
2,89197,Nicolaj Ritter,1992-05-08,Brovst,Denmark,181,Denmark,N/A,LB,5776,2,180000
2,260840,Mikkel Hedegaard,1996-07-03,N/A,N/A,186,Denmark,N/A,RB,123,14,-1
2,103434,Troels Klöve,1990-10-23,N/A,N/A,177,Denmark,N/A,RM,173,15,450000
2,189989,Simon Kroon,1993-06-16,N/A,N/A,183,Sweden,N/A,RM,9614,-1,360000
2,95431,Adama Guira,1988-04-24,Bobo-Dioulasso,Burkina Faso,185,Burkina Faso,N/A,CM,678,-1,270000
2,47781,Sakari Mattila,1989-07-14,Tampere,Finland,187,Finland,N/A,DM,3837,16,180000
2,285289,Teit Jacobsen,1998-03-16,N/A,N/A,185,Faroe Island,N/A,RM,5817,22,45000
2,264423,Mikael Uhre,1994-09-30,N/A,N/A,188,Denmark,N/A,CF,206,17,450000
2,271098,Philip Zinckernagel,1994-12-16,N/A,N/A,175,Denmark,N/A,LW,501,19,360000
2,40022,Thomas Dalgaard,1984-04-13,Nykøbing Mors,Denmark,188,Denmark,N/A,CF,5734,-1,90000
2,129557,Marko Mitrović,1992-06-27,Niš,Serbia,184,Sweden,Serbia,CF,7567,9,90000
2,264299,Silas Songani,1989-06-28,N/A,N/A,170,Zimbabwe,N/A,RW,22112,23,90000
2,27565,Marin Skender,1979-08-12,Osijek,Jugoslawien (SFR),188,Croatia,N/A,GK,515,1,90000
2,227236,Patrick Born,1994-07-09,N/A,N/A,188,Denmark,N/A,GK,123,35,-1
2,68976,Pierre Kanstrup,1989-02-21,N/A,N/A,188,Denmark,N/A,CB,678,26,540000
2,39524,Kees Luijckx,1986-02-11,Castricum,Netherlands,190,Netherlands,N/A,CB,5817,5,315000
2,107973,Ramon,1990-08-22,Ipiaú,Brazil,182,Brazil,N/A,RB,5817,4,225000
2,273973,Nicholas Marfelt,1994-09-15,København,Denmark,187,Denmark,N/A,LB,5817,18,225000
2,443322,Erik Nissen,1997-02-05,N/A,N/A,193,Denmark,N/A,CB,5776,-1,90000
2,50580,Janus Drachmann,1988-05-11,N/A,N/A,179,Denmark,N/A,DM,173,-1,540000
2,107266,Marcel Römer,1991-08-08,N/A,N/A,181,Denmark,N/A,CM,5817,30,450000
2,45298,Eggert Gunnthor Jónsson,1988-08-18,Reykjavik,Iceland,188,Iceland,N/A,DM,5817,6,315000
2,62471,Nicolaj Madsen,1988-07-16,N/A,N/A,188,Denmark,N/A,CM,515,10,225000
2,495488,Rasmus Vinderslev,1997-08-12,N/A,N/A,-1,Denmark,N/A,CM,5817,-1,135000
2,256186,Christian Jakobsen,1993-03-27,N/A,N/A,190,Denmark,N/A,RW,5817,8,540000
2,22831,Johan Absalonsen,1985-09-16,Flemløse,Denmark,177,Denmark,N/A,LW,5817,11,360000
2,331975,Jeppe Simonsen,1995-11-21,N/A,N/A,184,Denmark,N/A,CF,5817,21,180000
2,182200,Emmanuel Okwi,1992-12-25,Kampala,Uganda,176,Uganda,N/A,LW,14191,-1,90000
2,268174,Casper Olesen,1996-05-10,N/A,N/A,178,Denmark,N/A,LW,9023,13,90000
2,15243,Tommy Bechmann,1981-12-22,Aarhus,Denmark,183,Denmark,N/A,CF,123,-1,-1
1,865,FC Midtjylland,DK1-2016,38
2,41653,Johan Dahlin,1986-09-08,Trollhättan,Sweden,191,Sweden,N/A,GK,496,16,675000
2,283232,Andreas Raahauge,1997-06-29,N/A,N/A,188,Denmark,N/A,GK,5776,30,90000
2,369684,Rasmus Kristensen,1997-07-11,Brande,Denmark,186,Denmark,N/A,RB,610,43,2700000
2,91469,Kian Hansen,1989-03-03,Grindsted,Denmark,184,Denmark,N/A,CB,865,2,1130000
2,186557,Patrick Banggaard,1994-04-04,Otterup Sogn,Denmark,196,Denmark,N/A,CB,45457,-1,540000
2,288436,Kristian Dirks Riis,1997-02-17,N/A,N/A,189,Denmark,N/A,CB,3426,18,315000
2,37293,Markus Halsti,1984-03-19,Helsinki,Finland,185,Finland,N/A,CB,3426,6,180000
2,193592,Kristoffer Olsson,1995-06-30,Vrinnevi,Sweden,179,Sweden,N/A,CM,272,-1,990000
2,20861,Jakob Poulsen,1983-07-07,Varde,Denmark,181,Denmark,N/A,CM,865,7,450000
2,189989,Simon Kroon,1993-06-16,N/A,N/A,183,Sweden,N/A,RM,9614,14,360000
2,22479,Jonas Borring,1985-01-04,N/A,N/A,193,Denmark,N/A,LM,2414,11,270000
2,4192,Rafael van der Vaart,1983-02-11,Heemskerk,Netherlands,176,Netherlands,N/A,AM,3426,8,180000
2,369692,Gloire Rutikanga,1997-02-04,N/A,N/A,-1,DR Congo,N/A,CM,5838,35,45000
2,403692,Victor Torp,1999-07-30,N/A,N/A,178,Denmark,N/A,CM,5776,-1,-1
2,91423,Vaclav Kadlec,1992-05-20,Praha,CSSR,181,Czech Republic,N/A,CF,197,-1,1800000
2,320265,Mikkel Duelund,1997-06-29,Aarhus,Denmark,180,Denmark,N/A,LW,338,22,1350000
2,180767,Gustav Wikheim,1993-03-18,Drammen,Norway,182,Norway,N/A,LW,865,-1,1130000
